user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_num
2547,2024-01-18,Standard,399,13.3,3,4,23,28,No,0
2548,2024-03-04,Standard,399,13.7,0,0,1,16,No,0
2549,2024-07-30,Standard,399,12.1,1,1,21,53,Yes,1
2550,2023-06-11,Basic,199,15.1,1,5,20,42,Yes,1
2551,2024-07-27,Premium,699,17.0,4,1,32,38,No,0
2552,2024-05-03,Premium,699,11.9,6,4,10,60,No,0
2553,2023-04-01,Premium,699,7.0,5,1,4,45,Yes,1
2554,2024-10-19,Premium,699,3.3,6,0,28,31,No,0
2555,2024-01-22,Basic,199,12.4,8,4,12,14,Yes,1
2556,2024-11-05,Standard,399,19.6,7,4,7,51,No,0
2557,2024-10-17,Premium,699,5.0,0,4,26,59,Yes,1
2558,2024-03-15,Standard,399,9.9,3,5,25,16,No,0
2559,2023-06-06,Basic,199,11.6,4,1,18,4,No,0
2560,2023-09-06,Premium,699,3.0,2,1,22,59,Yes,1
2561,2024-08-10,Premium,699,7.2,8,1,27,0,No,0
2562,2023-02-12,Basic,199,13.6,8,5,18,32,Yes,1
2563,2024-06-23,Standard,399,24.6,6,3,9,9,No,0
2564,2023-04-26,Standard,399,10.9,1,0,5,19,Yes,1
2565,2023-08-27,Premium,699,9.3,2,1,16,45,No,0
2566,2023-02-14,Basic,199,18.1,0,2,31,11,No,0
2567,2024-12-18,Standard,399,14.1,1,3,21,21,No,0
2568,2023-05-08,Basic,199,9.3,4,2,11,31,Yes,1
2569,2023-01-29,Premium,699,11.0,0,1,7,44,Yes,1
2570,2023-03-08,Premium,699,10.4,1,3,27,48,No,0
2571,2023-02-12,Premium,699,17.7,8,4,9,48,Yes,1
2572,2023-05-29,Premium,699,23.9,0,3,35,29,No,0
2573,2023-04-18,Basic,199,2.5,4,3,18,33,Yes,1
2574,2024-07-13,Basic,199,15.8,6,5,21,24,No,0
2575,2024-09-25,Standard,399,15.6,3,5,35,37,Yes,1
2576,2023-04-03,Premium,699,8.1,8,3,29,36,Yes,1
2577,2024-09-20,Standard,399,14.9,5,5,22,3,Yes,1
2578,2024-01-26,Basic,199,1.9,7,2,12,15,Yes,1
2579,2023-03-05,Premium,699,9.1,1,3,3,5,No,0
2580,2023-09-12,Basic,199,18.9,8,3,35,13,Yes,1
2581,2024-01-24,Standard,399,3.0,4,2,9,23,Yes,1
2582,2024-08-17,Standard,399,1.7,4,1,1,19,No,0
2583,2024-07-24,Standard,399,1.7,6,3,12,43,Yes,1
2584,2023-09-26,Premium,699,11.1,6,0,28,20,No,0
2585,2024-05-16,Basic,199,20.6,4,2,1,27,No,0
2586,2023-11-12,Standard,399,13.7,0,4,22,28,No,0
2587,2023-09-06,Standard,399,5.2,8,4,15,1,Yes,1
2588,2024-03-04,Standard,399,20.1,6,1,17,54,No,0
2589,2023-12-22,Standard,399,1.8,6,5,19,21,Yes,1
2590,2023-06-29,Basic,199,0.7,6,1,4,54,Yes,1
2591,2024-11-03,Basic,199,4.9,7,3,19,56,Yes,1
2592,2023-04-17,Standard,399,10.3,5,4,20,4,Yes,1
2593,2024-05-30,Basic,199,7.4,1,0,12,23,No,0
2594,2024-07-03,Standard,399,20.0,6,0,35,0,No,0
2595,2024-07-26,Basic,199,12.1,8,3,7,30,Yes,1
2596,2024-01-02,Basic,199,21.9,2,4,13,38,No,0
2597,2024-02-23,Standard,399,23.3,4,3,1,8,No,0
2598,2023-06-18,Standard,399,16.1,6,0,11,9,No,0
2599,2023-12-17,Basic,199,13.5,3,5,14,48,No,0
2600,2023-12-25,Basic,199,9.0,6,4,28,3,Yes,1
2601,2023-05-07,Premium,699,9.5,4,4,11,11,Yes,1
2602,2024-01-06,Premium,699,17.5,3,4,36,20,No,0
2603,2023-10-20,Standard,399,1.3,6,2,4,19,Yes,1
2604,2023-04-25,Premium,699,8.8,2,1,30,54,No,0
2605,2024-05-18,Basic,199,4.3,7,2,13,49,Yes,1
2606,2024-10-22,Premium,699,11.5,6,1,6,15,No,0
2607,2024-07-05,Premium,699,12.5,0,1,11,55,No,0
2608,2024-07-09,Standard,399,20.6,7,2,11,45,Yes,1
2609,2023-12-03,Basic,199,15.4,6,1,5,52,Yes,1
2610,2023-05-29,Premium,699,1.3,3,2,13,46,Yes,1
2611,2024-12-17,Standard,399,8.6,3,2,15,0,Yes,1
2612,2024-06-10,Premium,699,13.1,6,3,7,30,Yes,1
2613,2024-11-17,Basic,199,9.0,2,2,28,16,Yes,1
2614,2024-01-06,Standard,399,6.9,0,4,17,13,No,0
2615,2023-04-20,Premium,699,12.1,3,3,5,45,No,0
2616,2024-05-29,Basic,199,6.4,1,1,21,34,No,0
2617,2024-08-23,Premium,699,21.9,6,4,17,36,Yes,1
2618,2024-12-20,Premium,699,19.5,0,2,33,20,No,0
2619,2023-08-27,Basic,199,3.1,7,5,31,8,Yes,1
2620,2023-06-29,Basic,199,21.6,8,5,6,24,Yes,1
2621,2023-06-16,Standard,399,22.7,8,5,9,14,No,0
2622,2024-11-06,Premium,699,6.3,1,1,16,7,No,0
2623,2024-06-13,Premium,699,1.2,2,4,32,13,No,0
2624,2023-02-15,Premium,699,17.9,8,1,4,10,Yes,1
2625,2024-06-18,Basic,199,5.0,2,0,1,1,Yes,1
2626,2024-10-08,Standard,399,11.1,1,0,30,58,Yes,1
2627,2024-07-14,Premium,699,23.0,7,5,36,24,Yes,1
2628,2023-08-29,Basic,199,5.1,6,0,19,18,Yes,1
2629,2024-06-06,Premium,699,23.2,3,5,19,60,Yes,1
2630,2023-11-13,Basic,199,7.3,8,5,31,8,Yes,1
2631,2023-01-18,Standard,399,20.9,1,0,21,0,No,0
2632,2023-12-04,Standard,399,22.9,0,2,26,52,No,0
2633,2023-02-17,Premium,699,11.2,1,2,25,1,No,0
2634,2023-01-14,Standard,399,24.3,6,3,28,17,Yes,1
2635,2023-08-19,Premium,699,22.9,4,0,26,45,Yes,1
2636,2024-08-28,Standard,399,20.3,8,2,1,6,Yes,1
2637,2023-07-19,Standard,399,1.5,0,2,31,49,Yes,1
2638,2024-08-04,Standard,399,13.9,4,4,27,9,Yes,1
2639,2024-03-19,Premium,699,4.4,7,0,26,33,Yes,1
2640,2024-11-07,Premium,699,13.2,1,3,36,33,No,0
2641,2024-08-28,Premium,699,19.6,1,2,32,1,No,0
2642,2023-01-24,Standard,399,9.4,1,4,12,29,No,0
2643,2024-01-03,Premium,699,3.6,1,1,16,27,No,0
2644,2023-03-22,Standard,399,14.6,2,3,34,0,Yes,1
2645,2024-04-17,Premium,699,19.1,5,1,1,60,Yes,1
2646,2024-12-24,Standard,399,13.0,1,3,22,31,Yes,1
2647,2023-04-09,Basic,199,12.5,6,4,9,11,No,0
2648,2023-05-22,Premium,699,4.0,1,4,36,45,Yes,1
2649,2024-06-08,Standard,399,4.8,2,4,18,60,Yes,1
2650,2023-05-16,Premium,699,11.5,4,5,5,46,Yes,1
2651,2023-02-16,Basic,199,9.0,4,2,36,31,No,0
2652,2023-05-10,Standard,399,19.6,2,0,28,54,No,0
2653,2024-02-13,Standard,399,20.8,0,5,32,3,Yes,1
2654,2023-05-20,Basic,199,10.5,0,3,22,10,Yes,1
2655,2023-12-02,Standard,399,24.8,8,1,31,58,No,0
2656,2024-06-13,Premium,699,0.6,1,3,18,33,Yes,1
2657,2024-03-05,Basic,199,17.4,7,1,11,5,Yes,1
2658,2023-03-02,Basic,199,23.6,8,2,25,0,Yes,1
2659,2023-01-02,Standard,399,16.2,0,0,36,7,No,0
2660,2024-03-13,Premium,699,21.2,1,5,12,5,Yes,1
2661,2023-05-20,Basic,199,18.7,3,3,3,3,No,0
2662,2023-01-16,Basic,199,1.3,1,3,3,37,Yes,1
2663,2024-07-29,Basic,199,6.8,1,4,31,36,No,0
2664,2024-06-18,Premium,699,17.6,3,5,21,9,No,0
2665,2023-09-21,Standard,399,15.0,3,3,27,22,Yes,1
2666,2024-06-11,Standard,399,19.3,6,5,31,5,No,0
2667,2023-03-14,Basic,199,5.5,4,4,31,5,Yes,1
2668,2024-09-17,Basic,199,8.6,2,2,17,49,Yes,1
2669,2024-01-04,Standard,399,17.3,1,3,15,57,Yes,1
2670,2024-03-06,Standard,399,13.3,3,2,17,55,No,0
2671,2024-03-15,Premium,699,10.4,4,4,4,27,Yes,1
2672,2024-07-08,Standard,399,14.9,3,5,13,16,No,0
2673,2024-10-07,Premium,699,13.9,2,2,13,51,Yes,1
2674,2024-04-01,Standard,399,22.9,8,0,26,21,Yes,1
2675,2023-12-27,Standard,399,17.8,6,2,18,28,Yes,1
2676,2023-01-10,Basic,199,24.0,2,1,24,36,Yes,1
2677,2024-10-06,Premium,699,13.8,5,2,3,6,Yes,1
2678,2023-04-13,Premium,699,18.4,1,1,20,6,No,0
2679,2023-12-03,Standard,399,23.6,1,4,33,43,Yes,1
2680,2024-10-11,Standard,399,17.2,0,5,29,44,Yes,1
2681,2023-10-02,Basic,199,18.1,5,1,26,20,No,0
2682,2024-03-24,Premium,699,17.2,0,0,6,42,Yes,1
2683,2024-12-17,Standard,399,21.9,0,0,23,10,No,0
2684,2023-07-07,Basic,199,8.3,5,1,6,55,No,0
2685,2024-05-19,Standard,399,11.3,5,0,17,28,Yes,1
2686,2023-12-29,Basic,199,17.8,2,3,29,38,Yes,1
2687,2023-02-19,Premium,699,16.3,3,5,24,48,No,0
2688,2023-07-28,Basic,199,7.6,3,2,26,49,No,0
2689,2023-08-08,Premium,699,0.6,5,1,8,60,Yes,1
2690,2024-10-03,Standard,399,12.9,4,0,3,4,No,0
2691,2024-07-12,Premium,699,23.9,5,4,7,39,No,0
2692,2023-05-31,Standard,399,19.1,3,2,23,43,Yes,1
2693,2024-08-06,Basic,199,10.0,0,0,24,26,No,0
2694,2024-07-14,Premium,699,16.3,6,4,1,27,No,0
2695,2024-12-13,Basic,199,13.9,7,3,5,16,Yes,1
2696,2024-11-09,Basic,199,12.8,2,5,31,56,No,0
2697,2024-05-17,Basic,199,8.0,5,1,19,1,Yes,1
2698,2023-06-14,Standard,399,19.1,2,2,25,20,Yes,1
2699,2023-11-17,Premium,699,20.8,1,3,23,13,No,0
2700,2023-09-18,Standard,399,22.5,2,2,9,6,No,0
2701,2023-12-05,Basic,199,15.9,2,1,4,50,Yes,1
2702,2024-03-07,Basic,199,0.9,0,4,5,2,No,0
2703,2024-07-23,Premium,699,9.2,0,5,3,48,No,0
2704,2023-04-01,Standard,399,6.7,0,1,33,56,No,0
2705,2024-11-25,Standard,399,11.4,2,4,26,59,Yes,1
2706,2024-08-02,Standard,399,8.7,8,4,30,28,Yes,1
2707,2023-08-25,Basic,199,4.7,6,2,6,10,Yes,1
2708,2024-04-13,Basic,199,16.9,2,0,27,56,No,0
2709,2023-01-26,Standard,399,13.3,1,2,23,29,No,0
2710,2023-06-15,Premium,699,0.5,7,0,9,5,No,0
2711,2023-04-12,Basic,199,0.6,3,3,36,44,No,0
2712,2024-05-15,Premium,699,2.2,8,0,11,33,Yes,1
2713,2024-05-30,Premium,699,17.3,1,3,1,6,No,0
2714,2024-08-25,Standard,399,13.6,5,4,14,35,Yes,1
2715,2024-01-26,Standard,399,17.4,7,1,30,45,No,0
2716,2024-07-01,Premium,699,1.6,0,2,34,58,Yes,1
2717,2024-08-18,Premium,699,2.1,6,4,14,60,Yes,1
2718,2023-02-24,Standard,399,20.2,4,2,12,56,Yes,1
2719,2023-06-16,Premium,699,24.9,2,1,7,46,No,0
2720,2024-10-02,Basic,199,4.9,3,4,4,18,Yes,1
2721,2023-10-13,Basic,199,16.7,2,0,9,16,Yes,1
2722,2023-04-23,Standard,399,16.5,2,5,18,55,Yes,1
2723,2024-12-18,Basic,199,24.4,5,4,27,38,Yes,1
2724,2023-02-21,Basic,199,18.5,0,1,9,2,No,0
2725,2024-01-03,Standard,399,5.9,2,1,10,45,No,0
2726,2023-05-14,Basic,199,6.5,3,0,7,57,No,0
2727,2023-01-03,Premium,699,10.7,0,3,6,16,No,0
2728,2024-02-12,Premium,699,8.9,3,3,4,29,Yes,1
2729,2023-01-24,Premium,699,15.5,3,1,7,49,Yes,1
2730,2024-12-03,Premium,699,24.8,1,3,11,43,No,0
2731,2023-06-12,Premium,699,12.0,6,4,5,2,No,0
2732,2024-07-08,Premium,699,5.8,0,2,34,15,No,0
2733,2023-07-27,Standard,399,15.7,6,1,5,9,No,0
2734,2024-01-13,Basic,199,12.4,8,0,27,23,Yes,1
2735,2023-06-06,Standard,399,11.8,0,3,26,14,No,0
2736,2023-10-21,Basic,199,20.2,5,2,33,3,Yes,1
2737,2024-12-02,Standard,399,16.6,7,3,20,25,No,0
2738,2024-09-11,Standard,399,18.1,6,2,13,0,Yes,1
2739,2023-05-01,Standard,399,11.6,2,1,11,24,Yes,1
2740,2023-05-21,Basic,199,24.2,4,1,19,50,Yes,1
2741,2023-06-04,Premium,699,23.6,8,5,22,20,Yes,1
2742,2024-08-31,Basic,199,21.3,0,4,33,47,Yes,1
2743,2023-11-15,Premium,699,18.6,6,1,7,40,Yes,1
2744,2023-12-13,Premium,699,16.6,6,2,6,14,Yes,1
2745,2024-11-13,Basic,199,18.1,4,3,9,11,No,0
2746,2023-02-05,Basic,199,13.5,3,1,24,16,No,0
2747,2023-01-29,Premium,699,2.4,5,5,16,33,Yes,1
2748,2024-07-31,Standard,399,9.6,7,5,18,24,No,0
2749,2023-10-02,Premium,699,12.7,7,3,18,37,Yes,1
2750,2024-04-28,Premium,699,23.7,5,1,22,27,Yes,1
2751,2023-08-02,Standard,399,10.0,8,3,26,51,Yes,1
2752,2024-12-15,Standard,399,2.4,5,2,9,23,Yes,1
2753,2023-07-09,Basic,199,23.2,4,4,22,5,No,0
2754,2024-04-02,Standard,399,8.4,5,4,10,24,Yes,1
2755,2023-10-10,Basic,199,21.4,3,0,8,29,No,0
2756,2023-10-20,Basic,199,9.5,1,2,16,11,No,0
2757,2024-03-01,Basic,199,16.4,3,1,17,50,No,0
2758,2024-04-08,Basic,199,19.5,4,1,20,45,No,0
2759,2024-11-28,Premium,699,5.9,7,1,27,6,No,0
2760,2023-12-31,Basic,199,13.6,1,3,2,60,Yes,1
2761,2023-04-05,Basic,199,23.3,1,2,10,46,Yes,1
2762,2023-10-14,Premium,699,8.3,3,2,18,52,No,0
2763,2024-11-27,Premium,699,11.1,8,3,12,16,Yes,1
2764,2024-10-25,Premium,699,1.7,7,1,32,41,No,0
2765,2023-06-01,Premium,699,17.4,6,2,2,56,Yes,1
2766,2023-11-28,Basic,199,11.8,2,4,29,27,Yes,1
2767,2024-10-23,Standard,399,5.3,0,0,13,17,No,0
2768,2024-01-12,Basic,199,20.5,7,4,23,4,Yes,1
2769,2024-05-10,Standard,399,16.6,0,0,34,1,No,0
2770,2024-11-09,Premium,699,18.4,1,2,12,11,Yes,1
2771,2023-05-07,Basic,199,10.9,4,1,8,36,No,0
2772,2023-07-23,Basic,199,13.5,1,3,26,10,No,0
2773,2024-02-05,Basic,199,9.8,5,2,13,45,Yes,1
2774,2024-05-11,Basic,199,15.2,2,4,2,46,No,0
2775,2024-11-06,Basic,199,3.6,5,4,23,22,Yes,1
2776,2024-03-29,Premium,699,22.8,2,1,14,9,No,0
2777,2024-04-30,Basic,199,22.4,2,0,13,18,No,0
2778,2023-03-31,Premium,699,19.7,3,1,15,14,No,0
2779,2024-07-18,Premium,699,24.3,7,3,23,5,No,0
2780,2023-05-04,Standard,399,13.0,6,4,3,31,No,0
2781,2024-05-18,Premium,699,20.8,3,3,11,2,Yes,1
2782,2024-07-20,Basic,199,10.2,5,5,10,54,No,0
2783,2024-05-19,Basic,199,17.1,2,5,36,5,No,0
2784,2024-02-17,Premium,699,23.1,4,4,28,55,Yes,1
2785,2023-08-10,Standard,399,8.4,4,1,13,9,Yes,1
2786,2023-04-19,Premium,699,4.0,2,5,10,32,Yes,1
2787,2024-08-02,Premium,699,6.7,2,2,19,35,No,0
2788,2024-09-24,Basic,199,4.9,5,3,12,3,Yes,1
2789,2024-10-12,Standard,399,9.6,0,3,14,15,No,0
2790,2024-06-28,Premium,699,21.7,3,0,31,54,No,0
2791,2023-01-07,Basic,199,10.2,7,2,18,6,No,0
2792,2024-07-29,Standard,399,6.1,8,2,21,49,Yes,1
2793,2024-02-15,Standard,399,0.8,1,1,10,49,Yes,1
2794,2024-04-29,Premium,699,13.0,4,5,4,25,Yes,1
2795,2023-02-16,Premium,699,10.0,5,5,24,17,No,0
2796,2023-03-10,Standard,399,6.7,1,1,21,59,No,0
2797,2024-11-20,Standard,399,11.0,4,0,6,4,No,0
2798,2024-08-13,Standard,399,11.0,0,4,22,59,No,0
2799,2024-05-23,Premium,699,15.0,3,4,25,20,No,0
2800,2024-03-21,Standard,399,2.0,0,1,12,1,Yes,1
