user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_num,flag_low_usage,flag_inactive,flag_high_support,flag_payment_issues,risk_score,risk_segment
1644,2024-04-09,Basic,199,5.5,6,5,24,28,Yes,1,False,True,True,True,4,High
1645,2023-09-27,Standard,399,18.0,1,3,8,56,Yes,1,False,True,False,True,2,Medium
1646,2023-08-16,Basic,199,24.8,1,2,9,51,Yes,1,False,True,False,True,2,Medium
1647,2024-06-09,Premium,699,8.5,8,2,5,17,Yes,1,False,True,True,True,4,High
1648,2024-12-23,Premium,699,17.8,5,0,5,27,Yes,1,False,True,True,False,3,Medium
1649,2023-02-06,Premium,699,5.2,8,5,21,53,No,0,False,True,True,True,4,High
1650,2024-04-26,Premium,699,6.5,6,1,1,43,Yes,1,False,True,True,True,4,High
1651,2023-04-01,Basic,199,20.4,7,2,32,8,Yes,1,False,False,True,True,3,Medium
1652,2024-12-28,Premium,699,0.6,1,3,14,35,Yes,1,True,True,False,True,5,High
1653,2023-08-29,Basic,199,10.7,4,4,3,24,Yes,1,False,True,False,True,2,Medium
1654,2023-10-27,Premium,699,12.4,2,2,23,53,Yes,1,False,True,False,True,2,Medium
1655,2023-10-30,Premium,699,12.5,6,4,32,22,Yes,1,False,True,True,True,4,High
1656,2024-11-09,Basic,199,3.3,4,3,15,28,Yes,1,False,True,False,True,2,Medium
1657,2024-02-12,Standard,399,4.8,5,5,8,7,Yes,1,False,False,True,True,3,Medium
1658,2023-08-29,Premium,699,19.5,7,3,9,38,Yes,1,False,True,True,True,4,High
1659,2023-11-27,Basic,199,7.1,3,3,19,3,No,0,False,False,False,True,1,Low
1660,2023-02-25,Standard,399,10.6,7,3,21,25,Yes,1,False,True,True,True,4,High
1661,2024-04-03,Standard,399,18.3,5,5,32,52,Yes,1,False,True,True,True,4,High
1662,2023-04-23,Standard,399,14.5,2,4,15,13,No,0,False,False,False,True,1,Low
1663,2024-01-24,Premium,699,3.7,8,0,22,60,Yes,1,False,True,True,False,3,Medium
1664,2023-08-04,Basic,199,22.8,8,0,22,41,Yes,1,False,True,True,False,3,Medium
1665,2023-08-23,Standard,399,5.4,2,4,35,25,No,0,False,True,False,True,2,Medium
1666,2023-09-12,Standard,399,22.8,5,3,11,13,No,0,False,False,True,True,3,Medium
1667,2024-05-11,Basic,199,21.2,8,0,3,32,Yes,1,False,True,True,False,3,Medium
1668,2023-09-11,Basic,199,7.4,0,1,11,40,No,0,False,True,False,True,2,Medium
1669,2023-10-04,Basic,199,18.9,6,5,18,25,Yes,1,False,True,True,True,4,High
1670,2024-07-08,Basic,199,2.3,6,0,5,0,No,0,True,False,True,False,5,High
1671,2023-11-16,Premium,699,2.8,6,1,10,53,Yes,1,True,True,True,True,7,Critical
1672,2023-04-13,Standard,399,13.1,0,2,28,17,No,0,False,True,False,True,2,Medium
1673,2024-07-28,Standard,399,9.7,6,0,31,14,No,0,False,False,True,False,2,Medium
1674,2024-05-23,Standard,399,7.5,8,4,31,15,Yes,1,False,True,True,True,4,High
1675,2024-08-14,Premium,699,23.8,8,5,26,6,Yes,1,False,False,True,True,3,Medium
1676,2024-10-20,Basic,199,19.4,7,2,26,30,Yes,1,False,True,True,True,4,High
1677,2024-05-16,Standard,399,4.0,1,0,22,35,Yes,1,False,True,False,False,1,Low
1678,2024-08-03,Premium,699,2.6,6,4,16,53,Yes,1,True,True,True,True,7,Critical
1679,2023-06-04,Basic,199,19.3,4,3,4,19,No,0,False,True,False,True,2,Medium
1680,2024-07-29,Basic,199,17.4,6,0,21,17,No,0,False,True,True,False,3,Medium
1681,2024-06-10,Standard,399,12.7,3,2,35,29,No,0,False,True,False,True,2,Medium
1682,2023-01-14,Premium,699,23.1,6,5,6,4,Yes,1,False,False,True,True,3,Medium
1683,2023-04-27,Basic,199,18.8,2,1,34,28,No,0,False,True,False,True,2,Medium
1684,2024-07-14,Basic,199,12.6,8,3,28,8,No,0,False,False,True,True,3,Medium
1685,2024-11-23,Standard,399,0.7,1,3,26,18,No,0,True,True,False,True,5,High
1686,2023-10-25,Standard,399,8.4,5,4,34,41,Yes,1,False,True,True,True,4,High
1687,2024-04-18,Premium,699,20.2,5,4,14,38,Yes,1,False,True,True,True,4,High
1688,2024-04-30,Basic,199,23.2,2,1,22,33,No,0,False,True,False,True,2,Medium
1689,2023-01-06,Basic,199,10.7,2,3,21,4,No,0,False,False,False,True,1,Low
1690,2023-03-04,Standard,399,5.4,1,4,13,29,Yes,1,False,True,False,True,2,Medium
1691,2023-08-20,Premium,699,15.1,1,2,30,40,Yes,1,False,True,False,True,2,Medium
1692,2024-03-12,Standard,399,23.2,4,2,1,52,No,0,False,True,False,True,2,Medium
1693,2024-11-06,Premium,699,9.5,6,2,20,35,Yes,1,False,True,True,True,4,High
1694,2023-09-27,Basic,199,15.0,1,5,5,13,Yes,1,False,False,False,True,1,Low
1695,2023-12-05,Premium,699,3.6,8,4,7,41,Yes,1,False,True,True,True,4,High
1696,2023-08-26,Premium,699,24.2,7,1,18,10,Yes,1,False,False,True,True,3,Medium
1697,2023-01-01,Basic,199,23.3,2,1,6,10,No,0,False,False,False,True,1,Low
1698,2024-03-11,Standard,399,22.5,0,1,5,32,No,0,False,True,False,True,2,Medium
1699,2024-01-22,Premium,699,8.5,8,0,31,15,No,0,False,True,True,False,3,Medium
1700,2024-09-11,Standard,399,9.2,8,2,31,33,Yes,1,False,True,True,True,4,High
1701,2024-07-27,Basic,199,23.7,4,5,11,9,No,0,False,False,False,True,1,Low
1702,2024-03-21,Standard,399,17.5,4,5,32,7,No,0,False,False,False,True,1,Low
1703,2024-03-10,Premium,699,4.9,5,3,23,49,Yes,1,False,True,True,True,4,High
1704,2023-01-11,Basic,199,22.0,3,3,36,23,Yes,1,False,True,False,True,2,Medium
1705,2023-04-07,Basic,199,9.3,3,0,29,37,Yes,1,False,True,False,False,1,Low
1706,2023-10-09,Standard,399,12.8,0,4,17,17,Yes,1,False,True,False,True,2,Medium
1707,2024-08-08,Premium,699,10.3,4,2,31,40,Yes,1,False,True,False,True,2,Medium
1708,2024-10-25,Basic,199,24.9,7,3,31,11,Yes,1,False,False,True,True,3,Medium
1709,2024-12-23,Premium,699,1.4,0,4,7,57,Yes,1,True,True,False,True,5,High
1710,2023-05-03,Premium,699,21.8,2,0,12,26,No,0,False,True,False,False,1,Low
1711,2023-10-12,Basic,199,16.1,0,2,29,6,No,0,False,False,False,True,1,Low
1712,2024-08-23,Basic,199,8.7,5,5,2,10,No,0,False,False,True,True,3,Medium
1713,2023-03-04,Premium,699,13.2,6,3,24,53,Yes,1,False,True,True,True,4,High
1714,2023-06-26,Basic,199,20.7,8,1,13,46,Yes,1,False,True,True,True,4,High
1715,2024-10-12,Standard,399,7.3,3,5,3,32,Yes,1,False,True,False,True,2,Medium
1716,2024-08-04,Premium,699,8.1,8,2,1,7,Yes,1,False,False,True,True,3,Medium
1717,2023-07-06,Premium,699,14.4,7,0,6,7,No,0,False,False,True,False,2,Medium
1718,2024-10-15,Premium,699,5.0,0,1,6,50,Yes,1,False,True,False,True,2,Medium
1719,2023-07-15,Standard,399,2.5,3,2,30,53,Yes,1,True,True,False,True,5,High
1720,2023-05-24,Premium,699,8.1,6,5,9,18,Yes,1,False,True,True,True,4,High
1721,2023-10-30,Premium,699,10.6,3,2,21,56,Yes,1,False,True,False,True,2,Medium
1722,2024-10-19,Standard,399,7.0,7,2,29,37,Yes,1,False,True,True,True,4,High
1723,2024-01-30,Premium,699,20.8,2,0,29,60,No,0,False,True,False,False,1,Low
1724,2023-10-23,Basic,199,14.4,6,2,35,41,No,0,False,True,True,True,4,High
1725,2023-10-03,Basic,199,17.6,8,4,22,53,Yes,1,False,True,True,True,4,High
1726,2023-04-29,Basic,199,19.4,4,1,33,29,Yes,1,False,True,False,True,2,Medium
1727,2024-01-22,Premium,699,12.1,7,4,12,20,Yes,1,False,True,True,True,4,High
1728,2023-01-09,Premium,699,8.4,1,5,3,22,No,0,False,True,False,True,2,Medium
1729,2024-01-02,Basic,199,12.1,5,5,27,57,Yes,1,False,True,True,True,4,High
1730,2024-04-12,Standard,399,11.9,2,0,11,28,No,0,False,True,False,False,1,Low
1731,2024-09-07,Premium,699,18.4,7,1,28,16,No,0,False,True,True,True,4,High
1732,2024-06-03,Standard,399,17.1,4,0,31,59,No,0,False,True,False,False,1,Low
1733,2023-06-17,Basic,199,10.9,4,4,27,25,Yes,1,False,True,False,True,2,Medium
1734,2023-05-23,Premium,699,23.1,8,1,11,60,No,0,False,True,True,True,4,High
1735,2023-05-25,Basic,199,19.8,0,0,22,19,No,0,False,True,False,False,1,Low
1736,2023-06-26,Standard,399,10.2,7,0,30,42,Yes,1,False,True,True,False,3,Medium
1737,2023-09-08,Standard,399,2.5,3,1,20,27,Yes,1,True,True,False,True,5,High
1738,2023-04-13,Basic,199,21.2,5,0,36,30,Yes,1,False,True,True,False,3,Medium
1739,2024-04-19,Standard,399,17.3,3,3,36,42,Yes,1,False,True,False,True,2,Medium
1740,2023-05-17,Premium,699,19.2,1,3,16,8,Yes,1,False,False,False,True,1,Low
1741,2023-12-22,Standard,399,22.5,6,4,21,25,Yes,1,False,True,True,True,4,High
1742,2024-05-28,Standard,399,5.9,2,1,2,23,No,0,False,True,False,True,2,Medium
1743,2023-08-05,Basic,199,22.9,3,1,26,31,Yes,1,False,True,False,True,2,Medium
1744,2023-10-19,Standard,399,2.8,6,5,28,11,Yes,1,True,False,True,True,6,Critical
1745,2024-03-07,Standard,399,17.0,7,0,25,16,No,0,False,True,True,False,3,Medium
1746,2023-12-21,Basic,199,10.3,8,0,11,29,No,0,False,True,True,False,3,Medium
1747,2024-08-11,Premium,699,16.6,6,0,7,10,No,0,False,False,True,False,2,Medium
1748,2024-02-16,Premium,699,17.3,0,3,25,41,No,0,False,True,False,True,2,Medium
1749,2024-04-06,Standard,399,7.9,4,5,4,40,Yes,1,False,True,False,True,2,Medium
1750,2023-07-03,Premium,699,19.6,5,4,24,23,Yes,1,False,True,True,True,4,High
1751,2024-12-25,Standard,399,19.1,1,1,35,0,No,0,False,False,False,True,1,Low
1752,2023-02-10,Premium,699,5.3,7,3,17,3,Yes,1,False,False,True,True,3,Medium
1753,2024-03-11,Basic,199,11.8,0,4,32,43,Yes,1,False,True,False,True,2,Medium
1754,2024-01-01,Standard,399,19.3,0,4,19,17,Yes,1,False,True,False,True,2,Medium
1755,2024-01-01,Standard,399,11.4,4,5,2,2,No,0,False,False,False,True,1,Low
1756,2023-04-07,Premium,699,13.5,6,1,3,11,Yes,1,False,False,True,True,3,Medium
1757,2024-12-06,Basic,199,16.0,6,2,10,22,No,0,False,True,True,True,4,High
1758,2023-12-01,Premium,699,23.0,8,4,16,29,Yes,1,False,True,True,True,4,High
1759,2023-03-22,Standard,399,4.1,1,3,3,32,No,0,False,True,False,True,2,Medium
1760,2024-10-30,Standard,399,10.9,0,1,20,60,No,0,False,True,False,True,2,Medium
1761,2023-09-25,Premium,699,21.0,6,0,6,50,Yes,1,False,True,True,False,3,Medium
1762,2024-08-10,Standard,399,13.7,3,5,33,51,Yes,1,False,True,False,True,2,Medium
1763,2023-07-10,Standard,399,19.1,6,2,14,47,Yes,1,False,True,True,True,4,High
1764,2023-01-06,Standard,399,17.0,6,1,33,43,Yes,1,False,True,True,True,4,High
1765,2024-04-18,Standard,399,1.0,6,5,14,8,Yes,1,True,False,True,True,6,Critical
1766,2023-03-07,Premium,699,2.9,3,0,21,45,Yes,1,True,True,False,False,4,High
1767,2023-12-03,Premium,699,18.3,7,4,19,26,Yes,1,False,True,True,True,4,High
1768,2023-12-21,Premium,699,12.2,8,0,25,21,Yes,1,False,True,True,False,3,Medium
1769,2024-11-20,Standard,399,11.8,7,1,10,34,No,0,False,True,True,True,4,High
1770,2023-12-20,Standard,399,10.4,1,5,17,31,Yes,1,False,True,False,True,2,Medium
1771,2023-11-19,Basic,199,18.8,8,2,14,19,Yes,1,False,True,True,True,4,High
1772,2024-03-01,Standard,399,1.2,2,4,30,22,Yes,1,True,True,False,True,5,High
1773,2023-05-15,Basic,199,14.1,7,1,19,24,No,0,False,True,True,True,4,High
1774,2023-07-02,Standard,399,2.9,3,1,8,7,No,0,True,False,False,True,4,High
1775,2023-10-13,Basic,199,14.0,5,1,26,26,No,0,False,True,True,True,4,High
1776,2023-08-19,Standard,399,15.9,5,4,24,34,Yes,1,False,True,True,True,4,High
1777,2023-07-01,Standard,399,19.0,4,3,32,10,No,0,False,False,False,True,1,Low
1778,2023-04-11,Standard,399,0.6,5,3,19,41,Yes,1,True,True,True,True,7,Critical
1779,2023-08-18,Standard,399,24.4,6,1,27,40,Yes,1,False,True,True,True,4,High
1780,2023-06-20,Basic,199,25.0,6,0,33,20,No,0,False,True,True,False,3,Medium
1781,2024-10-31,Premium,699,17.3,5,0,31,47,No,0,False,True,True,False,3,Medium
1782,2023-09-03,Standard,399,13.0,3,1,36,29,No,0,False,True,False,True,2,Medium
1783,2023-02-01,Basic,199,23.5,3,2,31,8,Yes,1,False,False,False,True,1,Low
1784,2024-04-17,Basic,199,11.8,7,1,30,50,Yes,1,False,True,True,True,4,High
1785,2023-03-13,Premium,699,20.2,5,1,8,15,No,0,False,True,True,True,4,High
1786,2023-03-14,Basic,199,17.2,6,4,3,30,No,0,False,True,True,True,4,High
1787,2024-10-24,Standard,399,22.1,8,0,17,45,No,0,False,True,True,False,3,Medium
1788,2023-02-10,Premium,699,11.2,0,2,2,51,Yes,1,False,True,False,True,2,Medium
1789,2023-05-08,Standard,399,18.1,8,5,26,41,Yes,1,False,True,True,True,4,High
1790,2024-11-03,Basic,199,21.3,1,5,10,10,No,0,False,False,False,True,1,Low
1791,2024-10-19,Standard,399,22.9,7,1,10,16,Yes,1,False,True,True,True,4,High
1792,2023-10-30,Premium,699,11.7,7,1,5,48,Yes,1,False,True,True,True,4,High
1793,2024-08-31,Premium,699,8.6,7,5,29,16,No,0,False,True,True,True,4,High
1794,2024-07-31,Basic,199,4.1,4,0,9,14,No,0,False,False,False,False,0,Low
1795,2024-12-31,Standard,399,8.0,2,4,19,40,Yes,1,False,True,False,True,2,Medium
1796,2024-01-29,Standard,399,4.3,2,1,19,38,Yes,1,False,True,False,True,2,Medium
1797,2023-01-13,Standard,399,1.2,3,4,15,19,Yes,1,True,True,False,True,5,High
1798,2023-06-24,Standard,399,18.2,8,3,24,30,Yes,1,False,True,True,True,4,High
1799,2024-05-11,Standard,399,14.9,8,2,10,33,Yes,1,False,True,True,True,4,High
1800,2023-01-15,Premium,699,21.8,7,1,11,30,No,0,False,True,True,True,4,High
1801,2024-09-15,Premium,699,8.9,4,1,5,14,Yes,1,False,False,False,True,1,Low
1802,2024-10-15,Premium,699,16.4,5,3,8,29,Yes,1,False,True,True,True,4,High
1803,2024-10-03,Basic,199,22.5,3,2,34,42,Yes,1,False,True,False,True,2,Medium
1804,2024-07-04,Basic,199,12.9,4,4,22,34,No,0,False,True,False,True,2,Medium
1805,2023-07-07,Basic,199,11.4,8,1,4,15,No,0,False,True,True,True,4,High
1806,2023-09-30,Premium,699,6.1,7,1,16,2,No,0,False,False,True,True,3,Medium
1807,2023-05-16,Premium,699,2.7,3,5,18,53,No,0,True,True,False,True,5,High
1808,2024-05-03,Premium,699,2.0,3,1,20,37,No,0,True,True,False,True,5,High
1809,2023-07-21,Standard,399,13.7,0,2,7,50,No,0,False,True,False,True,2,Medium
1810,2023-08-09,Standard,399,11.3,7,1,8,6,No,0,False,False,True,True,3,Medium
1811,2023-04-25,Premium,699,7.8,0,4,32,27,No,0,False,True,False,True,2,Medium
1812,2024-04-12,Premium,699,19.5,3,4,29,51,No,0,False,True,False,True,2,Medium
1813,2024-06-03,Basic,199,19.0,4,3,17,40,Yes,1,False,True,False,True,2,Medium
1814,2023-12-16,Standard,399,7.5,4,2,33,55,Yes,1,False,True,False,True,2,Medium
1815,2024-05-14,Standard,399,12.8,7,0,36,48,No,0,False,True,True,False,3,Medium
1816,2023-03-09,Basic,199,22.4,8,3,21,31,Yes,1,False,True,True,True,4,High
1817,2023-07-07,Standard,399,2.8,7,2,20,40,Yes,1,True,True,True,True,7,Critical
1818,2024-06-27,Basic,199,19.2,3,2,7,32,Yes,1,False,True,False,True,2,Medium
1819,2023-06-10,Standard,399,17.3,3,4,7,43,Yes,1,False,True,False,True,2,Medium
1820,2024-06-12,Basic,199,19.8,2,4,26,42,Yes,1,False,True,False,True,2,Medium
1821,2023-11-07,Standard,399,19.6,4,1,27,59,Yes,1,False,True,False,True,2,Medium
1822,2024-03-11,Standard,399,8.0,5,5,10,20,Yes,1,False,True,True,True,4,High
1823,2023-12-29,Premium,699,19.2,0,3,26,3,No,0,False,False,False,True,1,Low
1824,2023-08-02,Premium,699,24.4,4,0,9,52,No,0,False,True,False,False,1,Low
1825,2024-01-27,Premium,699,7.7,5,0,17,20,No,0,False,True,True,False,3,Medium
1826,2023-10-08,Standard,399,14.2,3,1,36,39,No,0,False,True,False,True,2,Medium
1827,2024-08-30,Basic,199,6.5,5,5,5,30,No,0,False,True,True,True,4,High
1828,2023-09-13,Standard,399,19.6,6,5,3,58,Yes,1,False,True,True,True,4,High
1829,2024-01-14,Standard,399,2.0,0,5,25,21,Yes,1,True,True,False,True,5,High
1830,2024-02-28,Standard,399,3.2,2,5,19,4,Yes,1,False,False,False,True,1,Low
1831,2023-12-02,Basic,199,15.0,3,4,10,5,No,0,False,False,False,True,1,Low
1832,2024-12-07,Premium,699,19.2,4,4,35,33,No,0,False,True,False,True,2,Medium
1833,2024-01-05,Basic,199,19.4,1,5,9,45,No,0,False,True,False,True,2,Medium
1834,2023-07-23,Standard,399,5.0,7,1,14,29,Yes,1,False,True,True,True,4,High
1835,2024-03-13,Premium,699,6.8,0,1,17,7,No,0,False,False,False,True,1,Low
1836,2024-01-18,Standard,399,20.1,8,0,32,58,No,0,False,True,True,False,3,Medium
1837,2023-10-17,Basic,199,24.9,8,2,28,50,Yes,1,False,True,True,True,4,High
1838,2023-04-26,Premium,699,16.0,1,4,22,5,No,0,False,False,False,True,1,Low
1839,2024-10-27,Premium,699,20.1,1,4,11,59,Yes,1,False,True,False,True,2,Medium
1840,2023-06-05,Basic,199,19.3,6,2,5,29,Yes,1,False,True,True,True,4,High
1841,2024-03-18,Premium,699,2.3,5,3,22,33,Yes,1,True,True,True,True,7,Critical
1842,2023-01-09,Basic,199,14.6,0,4,26,53,Yes,1,False,True,False,True,2,Medium
1843,2023-12-01,Basic,199,11.0,4,1,21,37,No,0,False,True,False,True,2,Medium
1844,2024-08-13,Premium,699,16.5,3,4,30,59,Yes,1,False,True,False,True,2,Medium
1845,2024-06-30,Basic,199,19.4,3,2,13,11,Yes,1,False,False,False,True,1,Low
1846,2023-11-19,Premium,699,19.6,8,2,3,4,Yes,1,False,False,True,True,3,Medium
1847,2023-08-11,Basic,199,5.4,2,3,14,17,Yes,1,False,True,False,True,2,Medium
1848,2023-01-27,Standard,399,3.9,7,0,2,53,No,0,False,True,True,False,3,Medium
1849,2024-01-25,Standard,399,9.8,7,3,14,25,Yes,1,False,True,True,True,4,High
1850,2024-06-12,Premium,699,2.8,2,4,8,58,Yes,1,True,True,False,True,5,High
1851,2023-11-21,Basic,199,19.0,1,3,11,47,No,0,False,True,False,True,2,Medium
1852,2024-06-04,Standard,399,5.7,1,4,13,23,Yes,1,False,True,False,True,2,Medium
1853,2023-04-13,Basic,199,0.9,6,3,30,25,Yes,1,True,True,True,True,7,Critical
1854,2023-11-04,Standard,399,23.7,1,3,24,60,No,0,False,True,False,True,2,Medium
1855,2023-10-09,Basic,199,16.4,6,3,6,1,No,0,False,False,True,True,3,Medium
1856,2024-06-15,Premium,699,1.6,3,1,21,36,Yes,1,True,True,False,True,5,High
1857,2024-11-07,Basic,199,17.5,0,0,9,38,No,0,False,True,False,False,1,Low
1858,2024-06-15,Standard,399,15.6,2,3,24,11,Yes,1,False,False,False,True,1,Low
1859,2023-11-10,Basic,199,9.4,1,1,12,1,No,0,False,False,False,True,1,Low
1860,2023-01-27,Standard,399,22.8,4,4,24,20,Yes,1,False,True,False,True,2,Medium
1861,2024-02-22,Standard,399,22.3,0,5,2,55,Yes,1,False,True,False,True,2,Medium
1862,2023-12-24,Basic,199,9.7,8,1,35,10,Yes,1,False,False,True,True,3,Medium
1863,2024-03-01,Basic,199,10.8,1,0,6,30,No,0,False,True,False,False,1,Low
1864,2023-09-21,Premium,699,3.8,0,2,29,30,Yes,1,False,True,False,True,2,Medium
1865,2024-05-04,Basic,199,16.6,5,4,21,42,Yes,1,False,True,True,True,4,High
1866,2023-08-19,Standard,399,3.6,8,1,13,51,No,0,False,True,True,True,4,High
1867,2023-09-13,Premium,699,18.7,6,2,6,56,Yes,1,False,True,True,True,4,High
1868,2024-11-15,Basic,199,5.0,4,2,17,45,No,0,False,True,False,True,2,Medium
1869,2024-11-08,Premium,699,13.2,4,1,34,20,No,0,False,True,False,True,2,Medium
1870,2023-07-06,Basic,199,18.8,6,5,3,3,No,0,False,False,True,True,3,Medium
1871,2024-08-08,Basic,199,16.0,3,1,10,25,Yes,1,False,True,False,True,2,Medium
1872,2024-08-14,Standard,399,21.5,3,5,31,55,No,0,False,True,False,True,2,Medium
1873,2023-05-01,Standard,399,24.8,7,4,29,16,No,0,False,True,True,True,4,High
1874,2023-07-10,Premium,699,16.6,8,2,18,21,No,0,False,True,True,True,4,High
1875,2024-11-15,Standard,399,20.3,7,4,22,29,Yes,1,False,True,True,True,4,High
1876,2024-07-10,Standard,399,6.9,5,3,34,41,Yes,1,False,True,True,True,4,High
1877,2023-10-30,Basic,199,6.1,7,0,7,7,No,0,False,False,True,False,2,Medium
1878,2024-05-31,Basic,199,8.0,6,4,23,60,Yes,1,False,True,True,True,4,High
1879,2023-08-16,Basic,199,20.6,8,1,26,9,No,0,False,False,True,True,3,Medium
1880,2024-07-30,Basic,199,18.5,5,4,13,38,No,0,False,True,True,True,4,High
1881,2024-06-27,Premium,699,1.7,8,2,34,34,Yes,1,True,True,True,True,7,Critical
1882,2023-08-20,Basic,199,4.4,2,5,24,40,No,0,False,True,False,True,2,Medium
1883,2024-02-15,Premium,699,13.8,6,1,10,17,Yes,1,False,True,True,True,4,High
1884,2023-11-04,Standard,399,22.6,6,3,25,29,Yes,1,False,True,True,True,4,High
1885,2024-09-19,Basic,199,6.7,8,5,5,19,Yes,1,False,True,True,True,4,High
1886,2023-06-14,Premium,699,2.0,6,1,5,9,Yes,1,True,False,True,True,6,Critical
1887,2023-12-25,Basic,199,19.8,6,3,26,37,Yes,1,False,True,True,True,4,High
1888,2024-08-22,Basic,199,24.1,4,1,15,57,Yes,1,False,True,False,True,2,Medium
1889,2023-01-12,Premium,699,5.5,2,5,10,17,No,0,False,True,False,True,2,Medium
1890,2024-04-27,Premium,699,13.3,8,0,8,49,No,0,False,True,True,False,3,Medium
1891,2023-06-07,Basic,199,7.8,1,4,29,47,No,0,False,True,False,True,2,Medium
1892,2023-04-26,Basic,199,21.9,0,3,22,53,No,0,False,True,False,True,2,Medium
1893,2024-05-13,Premium,699,10.9,2,5,30,44,No,0,False,True,False,True,2,Medium
1894,2024-01-07,Standard,399,13.3,1,5,15,38,No,0,False,True,False,True,2,Medium
1895,2023-10-14,Basic,199,21.0,6,3,32,3,No,0,False,False,True,True,3,Medium
1896,2023-09-15,Premium,699,22.7,8,2,18,26,Yes,1,False,True,True,True,4,High
1897,2024-08-28,Standard,399,0.8,7,1,6,37,Yes,1,True,True,True,True,7,Critical
1898,2024-01-20,Standard,399,3.0,7,4,18,38,Yes,1,False,True,True,True,4,High
1899,2024-10-20,Premium,699,21.8,6,0,34,38,Yes,1,False,True,True,False,3,Medium
1900,2024-09-10,Basic,199,3.4,3,2,7,37,Yes,1,False,True,False,True,2,Medium
1901,2024-04-16,Standard,399,18.1,0,2,26,41,No,0,False,True,False,True,2,Medium
1902,2024-11-16,Premium,699,1.4,6,5,34,47,Yes,1,True,True,True,True,7,Critical
1903,2023-10-27,Basic,199,14.4,0,5,14,60,Yes,1,False,True,False,True,2,Medium
1904,2023-12-27,Standard,399,18.4,4,2,2,52,Yes,1,False,True,False,True,2,Medium
1905,2024-10-12,Basic,199,11.4,0,2,18,29,No,0,False,True,False,True,2,Medium
1906,2023-12-23,Standard,399,5.6,8,5,11,20,No,0,False,True,True,True,4,High
1907,2023-08-22,Basic,199,21.5,5,2,32,39,Yes,1,False,True,True,True,4,High
1908,2024-05-24,Standard,399,3.0,1,5,20,25,Yes,1,False,True,False,True,2,Medium
1909,2023-12-26,Premium,699,19.0,3,2,12,54,No,0,False,True,False,True,2,Medium
1910,2023-07-14,Standard,399,22.4,2,1,29,20,Yes,1,False,True,False,True,2,Medium
1911,2023-07-02,Premium,699,22.8,8,2,20,48,Yes,1,False,True,True,True,4,High
1912,2024-11-10,Standard,399,5.4,1,5,5,38,No,0,False,True,False,True,2,Medium
1913,2024-01-30,Standard,399,4.1,5,4,17,22,Yes,1,False,True,True,True,4,High
1914,2023-02-11,Basic,199,15.5,1,2,19,14,No,0,False,False,False,True,1,Low
1915,2024-12-12,Basic,199,4.3,4,0,36,31,Yes,1,False,True,False,False,1,Low
1916,2023-01-13,Basic,199,21.9,7,5,16,51,Yes,1,False,True,True,True,4,High
1917,2024-08-04,Standard,399,24.1,7,3,16,26,Yes,1,False,True,True,True,4,High
1918,2024-02-01,Basic,199,5.1,8,4,27,25,Yes,1,False,True,True,True,4,High
1919,2023-08-29,Premium,699,17.8,5,2,17,27,Yes,1,False,True,True,True,4,High
1920,2024-12-20,Standard,399,9.2,2,2,35,55,No,0,False,True,False,True,2,Medium
1921,2023-11-18,Basic,199,14.7,1,4,35,45,Yes,1,False,True,False,True,2,Medium
1922,2023-02-24,Basic,199,18.1,8,1,15,29,Yes,1,False,True,True,True,4,High
1923,2024-04-04,Standard,399,12.7,6,0,29,10,Yes,1,False,False,True,False,2,Medium
1924,2023-12-29,Premium,699,22.4,7,5,4,9,Yes,1,False,False,True,True,3,Medium
1925,2024-12-22,Basic,199,14.5,0,5,18,38,Yes,1,False,True,False,True,2,Medium
1926,2023-11-08,Basic,199,5.8,7,2,26,34,Yes,1,False,True,True,True,4,High
1927,2024-11-28,Standard,399,14.5,8,3,15,9,No,0,False,False,True,True,3,Medium
1928,2023-05-03,Premium,699,21.6,0,5,21,48,Yes,1,False,True,False,True,2,Medium
